name,gender,age,location,status,username,ethnicity,occupation,description,match_age,children,orientation,religion,smoking,drinking,intent,target
Lucymedina,female,39 y.o.,"Joliet, Illinois, EE. UU.",separated,Lucymedina,hispanic,-,-,from 30 to 35,no children,Straight,Spiritual,non-smoker,never,Serious Relationship,Female
Indodream76,male,48 y.o.,"Denpasar, Denpasar City, Bali, Indonesia",divorced,Indodream76,asian,Regional Manager,-,from 19 to 86,no children,Straight,Muslim,social smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship",Female
ray112,male,40 y.o.,"London, UK",single,ray112,asian,landlord,-,from 19 to 86,want children,Straight,Other,non-smoker,social drinker,Friendship,Female
Yenyfer,female,31 y.o.,"Lima, Perú",single,Yenyfer,hispanic,Estudiante,-,from 25 to 45,more than 2 living elsewhere,Straight,Other,non-smoker,never,Friendship,Male
Kathz81,female,43 y.o.,"Cebu City, Cebu, Philippines",separated,Kathz81,asian,CSR,-,from 35 to 50,1-2 living with me,Straight,Christian,non-smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship",Male
Yvan,male,31 y.o.,"Placentia, California 92870, EE. UU.",single,Yvan,hispanic,-,-,from 19 to 50,1-2 living elsewhere,Straight,Other,non-smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship",Female
Lalexpy5,male,38 y.o.,"Mariano Roque Alonso, Paraguay",single,Lalexpy5,hispanic,Empleado público,-,from 19 to 45,no children,Straight,Other,non-smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship, Marriage",Female
ramzikhairi,male,56 y.o.,Riyadh Saudi Arabia,single,ramzikhairi,white,-,-,from 19 to 50,no children,Straight,Other,non-smoker,never,Serious Relationship,Female
pacojhm,male,57 y.o.,"Porlamar, Nueva Esparta, Venezuela",divorced,pacojhm,black,Electricista,-,from 37 to 61,no children,Straight,Other,non-smoker,social drinker,Marriage,Female
Williamth,male,34 y.o.,"Quito, Ecuador",in relationship,Williamth,hispanic,-,-,from 19 to 35,no children,Straight,Other,social smoker,social drinker,Fun,Female
Bguerra,male,44 y.o.,"Mixco, Guatemala",separated,Bguerra,hispanic,Tecnico,-,from 19 to 86,1-2 living elsewhere,Straight,Other,non-smoker,occasional drinker,Serious Relationship,Female
Isrra69,male,55 y.o.,"San Bernardino, California, EE. UU.",separated,Isrra69,hispanic,Operador,-,from 19 to 45,1-2 living with me,Straight,Christian,non-smoker,occasional drinker,Serious Relationship,Female
Dusty86,male,38 y.o.,"Mogadore, OH 44260, USA",single,Dusty86,white,Cnc,Like to fun and exciting things. So let's do it,from 30 to 50,1-2 living elsewhere,Straight,Christian,social smoker,social drinker,"Fun, Friendship",Female
Jorvasquez,male,38 y.o.,"Trujillo, Perú",single,Jorvasquez,hispanic,Técnico operario,"Soy callado, romántico, me gusta pasear, la aventura, los paisajes.
Quiero conocer amistades con las que pueda compartir experiencias, paseos, juegos, ir a la discoteca.",from 25 to 34,no children,Straight,Christian,non-smoker,never,"Friendship, Romance, Serious Relationship",Female
Benja850,male,39 y.o.,"Mexico City, CDMX, Mexico",single,Benja850,hispanic,Ejecutivo de ventas,"Me gusta trabajar y viajar, conocer nuevas culturas soy muy divertido",from 19 to 35,want children,Straight,Christian,non-smoker,never,Serious Relationship,Female
Bobbyperfec,male,34 y.o.,"Tulsa, OK, USA",single,Bobbyperfec,hispanic,Plomero y jugador de futbol,-,from 25 to 45,1-2 living elsewhere,Bisexual,Christian,non-smoker,social drinker,Romance,Male
Ava,male,33 y.o.,"Santiago, Región Metropolitana, Chile",single,Ava,white,-,-,from 19 to 50,want children,Straight,Christian,light smoker,social drinker,"Fun, Romance",Female
MariaLo,female,39 y.o.,"Hamilton, ON, Canada",in relationship,MariaLo,hispanic,Estudiante,-,from 30 to 45,no children,Straight,Christian,non-smoker,occasional drinker,Friendship,Female
KarlaVillegas,female,42 y.o.,"Guayaquil, Ecuador",single,KarlaVillegas,hispanic,Ingenieria en sistemas informáticos,Me encanta el mar y mi clima tropical hermoso,from 35 to 49,no children,Straight,Christian,non-smoker,never,Serious Relationship,Male
Savon3000,male,43 y.o.,"San Antonio, TX, USA",single,Savon3000,black,-,-,from 19 to 86,no children,Straight,Spiritual,non-smoker,social drinker,"Friendship, Romance, Serious Relationship, Marriage",Female
Luiseduardo1975,male,49 y.o.,"Guayaquil, Ecuador",single,Luiseduardo1975,mixed,Veterinario,-,from 28 to 36,no children,Straight,Christian,non-smoker,never,Serious Relationship,Female
Madeley,female,44 y.o.,"Lima, Perú",divorced,Madeley,white,Ingeniera Industrial,-,from 35 to 42,1-2 living with me,Straight,Christian,non-smoker,social drinker,Serious Relationship,Male
Josafat,male,58 y.o.,"Temple Hills, MD, USA",single,Josafat,hispanic,Contratista,Busco novia para una relacion ceria ya tengo muchos años viviendo solo,from 19 to 86,more than 2 living elsewhere,Straight,Other,light smoker,occasional drinker,Serious Relationship,Male
Trinidadborn,male,50 y.o.,"St Croix, USVI",single,Trinidadborn,mixed,Petrochemical engineer,-,from 19 to 86,want children,Straight,Other,social smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship, Marriage",Female
Nachoperu,male,45 y.o.,"Lima, Perú",single,Nachoperu,hispanic,construccion,-,from 19 to 86,no children,Straight,Other,non-smoker,never,"Serious Relationship, Marriage",Female
ryuken3582,male,41 y.o.,"Staunton, VA 24401, USA",single,ryuken3582,white,Caregiver,-,from 27 to 45,no children,Straight,Other,non-smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship, Marriage",Female
Gusgus,male,40 y.o.,"Bonn, Germany",single,Gusgus,hispanic,Administrator,-,from 19 to 86,no children,Straight,Other,non-smoker,social drinker,"Romance, Serious Relationship",Female
JEAR57,male,67 y.o.,"Bello, Antioquia, Colombia",divorced,JEAR57,black,Docentge pensionado,"Me gusta salir a caminar y a pasear, conocer lugares nuevos, salir de viaje, ir a cine, escuchar música, leer y la buena comida. Me considero un hombre inteligente, seguro de sí mismo, responsable, paciente, cariñoso, detallista y romántico. Me encanta escuchar con atención, ser comprensivo y servir de apoyo a los demás. Valoro la integridad, sinceridad, la lealtad y la fidelidad.",from 54 to 58,more than 2 living elsewhere,Straight,Christian,non-smoker,never,Serious Relationship,Female
fleuri1,male,58 y.o.,"Dajabon, Dominican Republic",divorced,fleuri1,black,information technology,-,from 45 to 62,1-2 living elsewhere,Straight,Other,non-smoker,occasional drinker,Serious Relationship,Female
Yas27,male,32 y.o.,"Roma, Italia",divorced,Yas27,hispanic,Psicólogo,-,from 25 to 45,want children,Homosexual,Christian,non-smoker,social drinker,"Friendship, Serious Relationship, Marriage",Male
Makhus,male,44 y.o.,"Lima, Perú",single,Makhus,hispanic,Consultor,-,from 19 to 33,want children,Straight,Other,non-smoker,occasional drinker,"Fun, Friendship, Romance, Serious Relationship, Marriage",Female
Diane9303,female,31 y.o.,"Holguín, Cuba",single,Diane9303,white,Ingeniera Hidraulica,Soy una chica sencilla que ama la vida y a su familia y desea ser feliz.,from 19 to 60,no children,Straight,Other,non-smoker,occasional drinker,"Friendship, Romance, Serious Relationship, Marriage",Male
Raudel,male,32 y.o.,"La Lisa, Cuba",single,Raudel,white,-,-,from 19 to 40,no children,Straight,Other,non-smoker,occasional drinker,"Romance, Serious Relationship, Marriage",Female
1Dobielover,female,66 y.o.,"Signal Mountain, TN 37377, USA",widowed,1Dobielover,white,-,-,from 56 to 62,1-2 living elsewhere,Straight,Other,light smoker,social drinker,Serious Relationship,Male
Bboyfrank123,male,34 y.o.,"Loja, Ecuador",single,Bboyfrank123,hispanic,-,-,from 19 to 86,no children,Homosexual,Spiritual,non-smoker,never,Friendship,Female
Tboneovitch,male,40 y.o.,"Gillette, WY, USA",single,Tboneovitch,white,Carpenter,-,from 19 to 86,more than 2 living with me,Straight,Other,light smoker,occasional drinker,"Fun, Romance, Serious Relationship",Female
Javier11,male,31 y.o.,"Guayaquil, Ecuador",single,Javier11,hispanic,-,-,from 19 to 86,no children,Straight,Atheist,non-smoker,occasional drinker,"Friendship, Romance",Female
Channing,male,54 y.o.,"Bellville, Cape Town, South Africa",divorced,Channing,mixed,Technician,"Honest,kindhearted,loving, caring and liking good food",from 35 to 55,1-2 living elsewhere,Straight,Christian,non-smoker,social drinker,Serious Relationship,Female
Ernesto2,male,60 y.o.,"Orense, Ourense, España",separated,Ernesto2,white,-,-,from 25 to 86,more than 2 living elsewhere,Straight,Christian,non-smoker,occasional drinker,Friendship,Female
romance09,male,54 y.o.,"Provincia de Chiriquí, Panamá",single,romance09,hispanic,estudiante,"romantico, sincero, tranquilo doy mucho amor",from 19 to 86,no children,Straight,Christian,non-smoker,never,"Friendship, Romance, Serious Relationship, Marriage",Female
tlyhn,male,36 y.o.,"Istanbul, Turkey",single,tlyhn,white,-,-,from 24 to 34,want children,Straight,Muslim,social smoker,never,"Friendship, Serious Relationship, Marriage",Female
SergioS0710,male,38 y.o.,"San José Province, San José, Costa Rica",single,SergioS0710,hispanic,-,-,from 19 to 86,1-2 living with me,Straight,Other,non-smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship",Female
prettygirl1,female,62 y.o.,"Albuquerque, NM, USA",widowed,prettygirl1,native american,-,-,from 58 to 62,more than 2 living elsewhere,Straight,Other,light smoker,never,Serious Relationship,Male
GermanCOLGerman,male,40 y.o.,"Bogotá, Colombia",single,GermanCOLGerman,hispanic,Auxiliar de Laboratorio,-,from 19 to 86,1-2 living elsewhere,Straight,Christian,non-smoker,never,"Friendship, Serious Relationship, Marriage",Female
manee,female,53 y.o.,"Kantharawichai District, Maha Sarakham, Thailand",single,manee,asian,cleaner,-,from 41 to 86,1-2 living with me,Straight,Buddhist,non-smoker,social drinker,"Serious Relationship, Marriage",Male
mostafa,male,36 y.o.,"Tabriz, East Azerbaijan Province, Iran",single,mostafa,white,studying,-,from 20 to 35,no children,Straight,Muslim,non-smoker,never,Serious Relationship,Female
NLJ31,female,36 y.o.,"Durban, South Africa",separated,NLJ31,white,-,-,from 30 to 40,1-2 living with me,Straight,Christian,non-smoker,social drinker,"Fun, Friendship, Romance",Male
Fred0,male,53 y.o.,"Kansas City, KS, USA",separated,Fred0,white,Auto tech,-,from 19 to 86,want children,Straight,Other,light smoker,occasional drinker,Serious Relationship,Female
Donebeingalone,male,38 y.o.,"Bloomington, IN, USA",single,Donebeingalone,white,Manager,I’m tired of being alone and ready to settle down and share my life with a wonderful woman,from 19 to 86,no children,Straight,Christian,non-smoker,social drinker,"Romance, Serious Relationship, Marriage",Female
ivan39,male,45 y.o.,"Sevilla, España",single,ivan39,white,-,-,from 29 to 49,no children,Straight,Christian,non-smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship, Marriage",Female
sheltonmarshall,male,52 y.o.,"San Juan, Puerto Rico",single,sheltonmarshall,black,retired,-,from 25 to 40,no children,Straight,Other,non-smoker,never,"Fun, Friendship",Female
Mr_Darryl,male,56 y.o.,"Mt Sterling, KY 40353, USA",single,Mr_Darryl,white,Auto worker,-,from 19 to 86,no children,Straight,Christian,social smoker,never,"Friendship, Romance, Serious Relationship",Female
Lhuis,male,42 y.o.,"25 de Mayo 535, 11000 Montevideo, Uruguay",single,Lhuis,hispanic,Marinero pescador,-,from 19 to 86,no children,Straight,Christian,non-smoker,never,Serious Relationship,Female
TalkDr,male,51 y.o.,"Denver, CO, USA",divorced,TalkDr,white,Radio,I come from a Norwegian dad and have always wanted to be with a Norwegian woman. Looking for someone that wants to come live here in the USA.,from 19 to 86,don't want children,Straight,Other,non-smoker,social drinker,Marriage,Female
Mustang21,male,48 y.o.,"Cuernavaca, Mor., México",separated,Mustang21,hispanic,Taxista,-,from 19 to 35,1-2 living elsewhere,Straight,Other,social smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship, Marriage",Female
Aldeberon1956,male,67 y.o.,"Manchester, UK",divorced,Aldeberon1956,white,Clinical Support,Just a friendly guy with a folk musical background,from 40 to 50,1-2 living elsewhere,Straight,Christian,light smoker,social drinker,Friendship,Female
shannu,male,47 y.o.,Singapore,single,shannu,asian,engineer.,-,from 30 to 50,no children,Straight,Hindu,light smoker,social drinker,Friendship,Female
Joshua1001,male,28 y.o.,"Arlington, Texas 76018, EE. UU.",single,Joshua1001,hispanic,-,-,from 25 to 45,1-2 living elsewhere,Homosexual,Christian,non-smoker,never,"Friendship, Serious Relationship, Marriage",Male
kattha11,male,50 y.o.,"Chandler, AZ, USA",single,kattha11,mixed,Sales,-,from 36 to 46,1-2 living elsewhere,Straight,Muslim,non-smoker,social drinker,"Serious Relationship, Marriage",Female
Marilyngb33,female,39 y.o.,"Trujillo, Perú",married,Marilyngb33,hispanic,Ama de casa,-,from 30 to 48,more than 2 living with me,Straight,Christian,non-smoker,never,"Fun, Friendship",Male
Peter_col,male,54 y.o.,"Bogotá, Colombia",divorced,Peter_col,hispanic,-,-,from 25 to 40,1-2 living elsewhere,Straight,Other,non-smoker,never,"Serious Relationship, Marriage",Female
razi,male,32 y.o.,"Naples, Metropolitan City of Naples, Italy",single,razi,asian,-,"want a cute and inocent girl for friendship.
after that if she like me then want to merry her",from 19 to 86,no children,Straight,Muslim,social smoker,never,Friendship,Male
Gorilon,male,38 y.o.,"Condado de Napa, California, EE. UU.",divorced,Gorilon,hispanic,Winery,-,from 19 to 86,no children,Straight,Christian,non-smoker,occasional drinker,Serious Relationship,Female
Tono,male,43 y.o.,"Arica, Región de Arica y Parinacota, Chile",single,Tono,hispanic,Ingeniero,-,from 19 to 86,no children,Straight,Other,social smoker,social drinker,Romance,Female
Marimar52,female,59 y.o.,"La Habana, Cuba",separated,Marimar52,mixed,Empresaria,"Soy agradable , sería, sencilla , femenina , u con deseos d compartir contigo si me encuentras .",from 45 to 60,1-2 living with me,Bisexual,Atheist,non-smoker,never,"Fun, Friendship",Female
tomito,male,48 y.o.,"Villahermosa, Tab., México",separated,tomito,hispanic,chofer,-,from 25 to 35,1-2 living elsewhere,Straight,Christian,non-smoker,never,Serious Relationship,Female
mallorca33,male,39 y.o.,"Mallorca, Islas Baleares, España",divorced,mallorca33,hispanic,Empresario,"Soy un chico deportista, me gusta cuidar mi imagen, soy exigente. Busco una chica para relacion estable, educada , con clase, de alto nivel cultural. Lo mismo que tengo mucho por ofrecer me gusta exigir.",from 25 to 35,no children,Straight,Christian,non-smoker,never,Serious Relationship,Male
HOTRY,male,46 y.o.,"Distrito Nacional, Santo Domingo, República Dominicana",single,HOTRY,hispanic,INGENIERO,"HOLA SOY MUY SENTIMENTAL,ME GSUTA LA REALIDAD , NO ME GUSTA MENTIR NI ENGAÑAR A LA PAREJA QUE LOGRE TENER,ME GSUTA ENTREGAZRME POR COMPLETO CUANDO AMO A ALGUIEN, ESPERO RECIBIR LO MISMO, NO JUEGO CON LOS SENTIM IENTOS DE NADIE SOY MUY SENTIMENTAL Y ROMANTICO",from 19 to 86,no children,Straight,Christian,non-smoker,social drinker,"Romance, Serious Relationship, Marriage",Female
MatriXa,male,31 y.o.,"Sofia, Bulgaria",single,MatriXa,white,"security,military",-,from 19 to 86,no children,Straight,Other,non-smoker,occasional drinker,"Serious Relationship, Marriage",Male
Messi,male,36 y.o.,"Lima, Perú",single,Messi,mixed,Médico cirujano,-,from 22 to 30,no children,Straight,Christian,non-smoker,occasional drinker,Serious Relationship,Female
Latina68,female,55 y.o.,"Panama City, Panama",single,Latina68,hispanic,Administradora de Empresas,"Sencilla, espontánea, servicial y trabajadora",from 50 to 86,1-2 living with me,Straight,Christian,non-smoker,never,Serious Relationship,Male
Alejandroy,male,55 y.o.,"Logroño, La Rioja, España",single,Alejandroy,white,Dependiente,-,from 39 to 47,no children,Straight,Christian,non-smoker,never,Marriage,Female
